date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,precipitation,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm
2025-05-16 00:00:00+00:00,25.9585,96.0,25.270678,32.45322,18.0,0.0,0.0,0.0,0.0,3.0,1008.5,1007.8092,100.0,45.0,91.0,100.0,24140.0,0.01,0.017969897,0.13398981,0.0,2.9024127,7.10031,9.904906,13.202726,119.74479,149.53453,160.90642,168.9965,7.92,25.758501,25.4585,25.1585,26.1585,26.6585,28.258501,29.9085,0.391,0.392,0.388,0.346,0.364
2025-05-16 01:00:00+00:00,26.6085,94.0,25.562286,33.1084,50.0,0.1,0.0,0.0,0.0,61.0,1009.2,1008.5101,100.0,37.0,91.0,100.0,11640.0,0.03,0.065045334,0.20882821,0.1,4.198285,7.6367526,10.495713,13.1041975,120.96369,135.0001,149.03632,159.07542,8.28,25.8585,25.5585,25.258501,27.7085,26.8585,28.1585,29.8585,0.39,0.39,0.387,0.346,0.364
2025-05-16 02:00:00+00:00,27.3585,91.0,25.758259,33.51989,68.0,0.1,0.0,0.0,0.0,61.0,1009.5,1008.81177,100.0,60.0,89.0,100.0,4740.0,0.11,0.1271035,0.3273151,0.1,7.42159,9.0,12.287555,14.48972,140.90616,143.13002,148.17259,153.43501,14.4,26.258501,25.758501,25.3585,28.2085,27.4085,28.1585,29.8585,0.388,0.388,0.386,0.347,0.364
2025-05-16 03:00:00+00:00,28.1585,89.0,26.172281,34.50608,80.0,0.0,0.8,0.0,0.0,95.0,1010.1,1009.41327,100.0,58.0,95.0,100.0,10000.0,0.23,0.23101245,0.41913056,0.8,8.0899935,9.693296,10.495713,12.594856,147.72438,148.67137,149.03632,149.03632,20.16,26.758501,26.0585,25.258501,29.6585,28.1085,28.1585,29.8585,0.408,0.4,0.386,0.347,0.364
2025-05-16 04:00:00+00:00,28.8085,87.0,26.426958,35.360428,75.0,0.0,0.2,0.0,0.0,3.0,1009.8,1009.1147,100.0,68.0,95.0,100.0,16500.0,0.24,0.23992494,0.514343,0.2,7.9036193,9.826088,10.315115,10.630672,149.9315,151.55717,150.75127,151.69934,19.44,27.3585,26.6585,25.8585,30.9585,28.7085,28.2085,29.8585,0.398,0.397,0.386,0.348,0.364
2025-05-16 05:00:00+00:00,29.4585,83.0,26.266333,35.518303,70.0,0.0,0.2,0.0,0.0,80.0,1009.2,1008.51666,100.0,74.0,93.0,100.0,3280.0,0.3,0.27716148,0.6983187,0.2,10.495713,13.217443,14.021525,14.336861,149.03632,150.64235,150.80261,151.50446,27.0,28.0585,27.3585,26.4585,31.0585,29.3085,28.3085,29.8085,0.395,0.395,0.386,0.348,0.364
2025-05-16 06:00:00+00:00,29.3085,81.0,25.707932,34.94105,58.0,0.0,0.6,0.0,0.0,80.0,1008.2,1007.5171,100.0,56.0,99.0,100.0,3680.0,0.31,0.26212797,0.7738092,0.6,10.787993,14.182355,14.658676,14.986553,154.2901,156.0375,155.32315,155.89777,28.44,27.9585,27.258501,26.4585,30.1085,29.6085,28.4085,29.8085,0.404,0.401,0.386,0.348,0.364
2025-05-16 07:00:00+00:00,29.7085,78.0,25.460743,35.26451,50.0,0.0,0.0,0.0,0.0,3.0,1007.5,1006.8184,100.0,50.0,98.0,100.0,5080.0,0.3,0.3023739,0.91687226,0.0,10.163227,12.57426,13.049689,13.37825,157.06787,156.3706,155.55606,156.19405,21.24,28.258501,27.5585,26.6585,31.3085,29.9085,28.5585,29.8085,0.39,0.393,0.386,0.348,0.364
2025-05-16 08:00:00+00:00,29.8585,77.0,25.38888,35.483242,63.0,0.0,0.1,0.0,0.0,3.0,1007.2,1006.519,100.0,51.0,91.0,100.0,9620.0,0.27,0.2612284,0.96684813,0.1,9.360001,11.770403,12.10157,12.43434,157.3801,156.57129,157.249,157.8905,24.119999,28.4585,27.758501,26.8585,31.5585,30.1085,28.6585,29.8085,0.386,0.388,0.386,0.349,0.364
2025-05-16 09:00:00+00:00,29.6585,78.0,25.412292,35.38583,45.0,0.0,0.1,0.0,0.0,3.0,1006.4,1005.71893,100.0,47.0,87.0,100.0,11040.0,0.26,0.23932138,0.9142473,0.1,8.766573,11.043261,11.384199,11.726277,160.82089,160.9743,161.56496,162.12122,24.119999,28.3585,27.6585,26.8585,30.508501,30.258501,28.8085,29.758501,0.385,0.386,0.385,0.349,0.364
2025-05-16 10:00:00+00:00,29.5585,78.0,25.315378,35.32002,33.0,0.0,0.1,0.0,0.0,3.0,1006.0,1005.31915,100.0,52.0,54.0,100.0,23760.0,0.22,0.18782122,0.9090166,0.1,8.089993,10.365251,10.703569,11.165805,159.14546,159.67677,160.34608,159.22766,23.4,28.4585,27.758501,26.8585,29.9085,30.1085,28.9085,29.758501,0.382,0.384,0.384,0.349,0.363
2025-05-16 11:00:00+00:00,29.4085,78.0,25.170013,35.14124,23.0,0.0,0.1,0.0,0.0,3.0,1006.0,1005.3188,100.0,55.0,42.0,100.0,23780.0,0.16,0.12932687,0.901217,0.1,7.628263,11.165805,11.841756,12.303366,160.70985,159.22766,160.46326,159.44388,15.84,28.4585,27.758501,26.9585,29.1085,29.8085,29.008501,29.758501,0.38,0.382,0.382,0.349,0.363
2025-05-16 12:00:00+00:00,28.7085,83.0,25.533775,34.928623,25.0,0.0,0.0,0.0,0.0,3.0,1006.3,1005.61707,100.0,33.0,37.0,100.0,24140.0,0.09,0.04448736,0.6687889,0.0,5.95906,12.57426,14.039999,14.84318,154.98314,156.3706,157.3801,157.1663,14.4,28.4585,27.8585,26.9585,27.8085,29.3585,29.0585,29.758501,0.378,0.38,0.382,0.35,0.363
2025-05-16 13:00:00+00:00,28.0585,88.0,25.882835,34.566,18.0,0.0,0.0,0.0,0.0,3.0,1007.3,1006.6148,100.0,57.0,36.0,100.0,24140.0,0.04,0.00047971756,0.45459628,0.0,5.6233797,12.979984,15.315873,16.09969,140.19447,146.3099,150.42226,153.43501,10.799999,28.1585,27.5585,26.8585,27.4585,28.8085,29.1085,29.758501,0.378,0.379,0.381,0.35,0.363
2025-05-16 14:00:00+00:00,27.6085,91.0,26.005308,34.38033,8.0,0.0,0.0,0.0,0.0,3.0,1008.3,1007.61316,100.0,49.0,35.0,100.0,24140.0,0.02,0.0,0.33212018,0.0,4.39436,11.457958,14.113652,15.1884165,124.992096,136.27295,142.25313,148.57048,14.759999,27.6585,27.258501,26.6585,27.008501,28.4085,29.0585,29.758501,0.378,0.379,0.38,0.351,0.363
2025-05-16 15:00:00+00:00,27.3085,92.0,25.893257,34.104084,5.0,0.0,0.0,0.0,0.0,3.0,1009.2,1008.51196,100.0,48.0,43.0,100.0,24140.0,0.01,0.0,0.29009223,0.0,3.7064266,9.673221,12.031756,13.891522,119.05451,135.0001,141.07245,148.78166,8.28,27.5585,27.1585,26.4585,26.8585,28.0585,29.008501,29.7085,0.377,0.378,0.379,0.351,0.363
2025-05-16 16:00:00+00:00,27.1085,93.0,25.877731,33.840343,3.0,0.0,0.0,0.0,0.0,3.0,1009.5,1008.81104,100.0,51.0,49.0,100.0,24140.0,0.01,0.0,0.25087738,0.0,4.072935,10.464797,12.88981,14.512064,135.0001,139.18501,144.09018,150.2552,7.5599995,27.3585,26.9585,26.3585,26.7085,27.8585,28.9585,29.7085,0.377,0.378,0.378,0.351,0.364
2025-05-16 17:00:00+00:00,26.9585,94.0,25.909573,33.67425,8.0,0.0,0.0,0.0,0.0,3.0,1009.2,1008.511,100.0,41.0,48.0,100.0,24140.0,0.01,0.0,0.21315527,0.0,4.3349743,10.799999,13.281023,14.654254,131.63345,143.13002,147.17146,152.176,8.28,27.0585,26.758501,26.1585,26.6585,27.7085,28.9085,29.7085,0.376,0.377,0.377,0.352,0.364
2025-05-16 18:00:00+00:00,26.758501,95.0,25.889679,33.609104,5.0,0.0,0.0,0.0,0.0,3.0,1008.5,1007.8111,100.0,17.0,49.0,100.0,24140.0,0.01,0.0,0.17555642,0.0,3.319036,9.19939,11.269782,12.43434,139.39879,149.42085,153.43501,157.8905,7.5599995,26.8585,26.4585,25.9585,26.4085,27.5585,28.8585,29.7085,0.376,0.376,0.377,0.352,0.364
2025-05-16 19:00:00+00:00,26.508501,95.0,25.641287,33.190193,8.0,0.0,0.0,0.0,0.0,3.0,1007.7,1007.01105,100.0,9.0,57.0,100.0,24140.0,-0.0,0.0,0.17299986,0.0,3.319036,8.891343,10.948973,12.10157,139.39879,148.24057,152.59251,157.249,6.4799995,26.6585,26.258501,25.758501,26.2085,27.3585,28.758501,29.7085,0.375,0.376,0.376,0.352,0.364
2025-05-16 20:00:00+00:00,26.3585,96.0,25.668634,32.944424,8.0,0.0,0.0,0.0,0.0,3.0,1007.4,1006.71094,100.0,23.0,57.0,100.0,24140.0,-0.0,0.0,0.13718295,0.0,4.1046314,10.315115,12.397806,14.039999,142.12495,150.75127,154.17906,157.3801,7.5599995,26.4585,26.1585,25.6585,26.1085,27.2085,28.6585,29.7085,0.375,0.375,0.376,0.352,0.364
2025-05-16 21:00:00+00:00,26.258501,96.0,25.569149,32.661793,8.0,0.0,0.0,0.0,0.0,3.0,1007.5,1006.8106,100.0,38.0,56.0,100.0,24140.0,-0.0,0.0,0.13637805,0.0,4.8965297,11.720751,13.896187,15.683774,126.027466,137.4896,143.42688,148.13406,8.64,26.3585,26.0585,25.5585,26.008501,27.1085,28.6085,29.6585,0.374,0.375,0.375,0.353,0.364
2025-05-16 22:00:00+00:00,26.258501,96.0,25.569149,32.576214,8.0,0.0,0.0,0.0,0.0,3.0,1007.6,1006.9105,100.0,39.0,55.0,100.0,24140.0,-0.0,0.0,0.13637805,0.0,5.4833565,12.819235,15.782622,17.654688,113.19862,128.15727,135.0001,140.79282,9.72,26.3585,26.0585,25.5585,26.0585,27.008501,28.508501,29.6585,0.374,0.374,0.375,0.353,0.364
2025-05-16 23:00:00+00:00,26.2085,96.0,25.519402,32.51196,25.0,0.0,0.0,0.0,0.0,3.0,1007.5,1006.8106,100.0,22.0,70.0,100.0,24140.0,-0.0,0.0,0.13597775,0.0,5.3517847,13.584932,16.641972,19.09358,109.653915,122.00535,128.85338,135.76381,10.08,26.3585,26.0585,25.5585,25.9585,26.9085,28.4585,29.6585,0.373,0.374,0.374,0.353,0.364
2025-05-17 00:00:00+00:00,26.4585,95.0,25.591602,32.660393,20.0,0.0,0.0,0.0,0.0,3.0,1007.8,1007.1106,100.0,25.0,74.0,100.0,24140.0,0.01,0.021843571,0.1724925,0.0,6.379216,14.654254,18.171976,20.421871,106.38962,117.824005,123.6901,130.71075,11.5199995,26.258501,25.9585,25.4585,26.6585,26.9085,28.3585,29.6585,0.373,0.373,0.374,0.353,0.364
2025-05-17 01:00:00+00:00,27.258501,93.0,26.02637,33.42417,23.0,0.0,0.0,0.0,0.0,3.0,1008.4,1007.71216,100.0,59.0,84.0,100.0,9660.0,0.04,0.07249501,0.2530861,0.0,8.654986,15.509274,19.319628,22.366402,106.9276,111.801476,116.56499,123.17853,16.199999,26.3585,25.9585,25.4585,28.008501,27.2085,28.3085,29.6585,0.371,0.373,0.373,0.354,0.364
2025-05-17 02:00:00+00:00,28.1085,89.0,26.123009,33.85653,55.0,0.0,0.0,0.0,0.0,3.0,1008.9,1008.21375,100.0,53.0,95.0,100.0,4120.0,0.09,0.12216978,0.4179151,0.0,11.966953,17.917007,21.749481,26.434887,111.16133,112.4428,114.44395,119.357666,22.68,27.0585,26.3585,25.9585,28.7085,27.7085,28.258501,29.6085,0.369,0.371,0.372,0.354,0.364
2025-05-17 03:00:00+00:00,29.3585,82.0,25.963737,34.596283,55.0,0.0,0.0,0.0,0.0,3.0,1009.0,1008.3165,100.0,53.0,100.0,100.0,19820.0,0.17,0.20183517,0.7351754,0.0,14.693999,22.288042,23.584808,24.387178,120.963684,121.122406,121.26367,121.10875,27.72,28.0585,27.3585,26.5585,30.5585,28.258501,28.3085,29.6085,0.366,0.369,0.372,0.354,0.364
2025-05-17 04:00:00+00:00,29.9585,78.0,25.70301,34.94407,50.0,0.0,0.0,0.0,0.0,3.0,1009.1,1008.418,100.0,50.0,100.0,100.0,24140.0,0.26,0.26962718,0.9301002,0.0,15.192682,21.889065,22.392464,22.89611,126.32692,126.30459,126.50153,126.68982,29.519999,28.6585,27.9585,27.1585,30.9085,29.008501,28.3585,29.6085,0.361,0.366,0.371,0.354,0.364
2025-05-17 05:00:00+00:00,30.4585,78.0,26.18753,35.827232,65.0,0.0,0.2,0.0,0.0,3.0,1009.0,1008.3191,100.0,50.0,100.0,100.0,24140.0,0.31,0.34371057,0.9570515,0.2,14.84318,20.240198,20.746122,21.313093,140.90616,141.49933,141.34018,142.54935,29.519999,28.758501,28.0585,27.258501,32.858498,29.7085,28.4585,29.6085,0.363,0.366,0.369,0.354,0.363
2025-05-17 06:00:00+00:00,30.4585,78.0,26.18753,36.06432,60.0,0.0,1.0,0.0,0.0,95.0,1008.6,1007.9193,100.0,65.0,100.0,100.0,24140.0,0.36,0.35692796,0.9570515,1.0,13.217443,17.238699,18.043148,18.043148,150.64235,151.29414,151.38963,151.38963,28.44,28.9585,28.258501,27.3585,31.258501,30.5585,28.6085,29.5585,0.408,0.375,0.368,0.354,0.363
2025-05-17 07:00:00+00:00,30.2085,79.0,26.160622,35.947174,65.0,0.0,2.0,0.0,0.0,95.0,1007.8,1007.11914,100.0,70.0,100.0,100.0,24140.0,0.37000003,0.33066943,0.90058374,2.0,12.181624,15.683774,16.179987,16.485485,145.84026,148.13406,147.72438,148.39255,27.72,28.6585,27.9585,27.0585,31.5585,30.6585,28.758501,29.5585,0.431,0.412,0.371,0.354,0.363
2025-05-17 08:00:00+00:00,29.758501,81.0,26.146101,35.4542,60.0,0.0,1.3,0.0,0.0,80.0,1007.2,1006.5186,100.0,66.0,98.0,100.0,24140.0,0.31,0.24310602,0.7940631,1.3,12.413477,16.610792,17.414474,17.727943,150.46132,150.1012,150.2552,150.83249,27.0,28.4585,27.758501,26.8585,30.7085,30.4585,28.9085,29.5585,0.434,0.423,0.377,0.354,0.363
2025-05-17 09:00:00+00:00,29.1585,83.0,25.973318,34.88596,63.0,0.0,0.9,0.0,0.0,80.0,1006.7,1006.01776,100.0,54.0,96.0,100.0,24140.0,0.25,0.18275787,0.6863737,0.9,11.384198,15.876775,16.375053,16.676977,145.30478,147.0306,146.65927,147.3391,25.56,28.0585,27.3585,26.4585,29.6585,30.1585,29.008501,29.5585,0.424,0.422,0.384,0.354,0.363
2025-05-17 10:00:00+00:00,29.1585,82.0,25.768694,34.77084,55.0,0.0,0.0,0.0,0.0,3.0,1005.8,1005.11835,100.0,58.0,67.0,100.0,24140.0,0.20000002,0.17024371,0.7267642,0.0,11.212135,15.856354,16.363178,16.595179,137.60262,140.52757,140.35587,139.39879,21.96,28.0585,27.3585,26.4585,29.7085,29.8585,29.1085,29.5585,0.405,0.406,0.387,0.354,0.363
2025-05-17 11:00:00+00:00,28.9085,83.0,25.729134,34.606987,30.0,0.0,0.0,0.0,0.0,3.0,1005.4,1004.718,100.0,38.0,96.0,100.0,24140.0,0.14000002,0.11548196,0.67655444,0.0,10.44,15.7908325,16.563911,16.563911,136.39711,136.8476,137.64261,137.64261,21.599998,27.9585,27.258501,26.4585,28.758501,29.6085,29.1585,29.5585,0.396,0.398,0.388,0.355,0.363
2025-05-17 12:00:00+00:00,28.3085,87.0,25.935675,34.481632,18.0,0.0,0.0,0.0,0.0,3.0,1005.6,1004.91656,100.0,32.0,87.0,100.0,24140.0,0.08,0.042193633,0.49968314,0.0,8.161764,15.856354,18.668005,20.746122,138.57643,140.52757,140.4774,141.34018,19.8,27.758501,27.1585,26.4585,27.7085,29.1585,29.1585,29.5585,0.391,0.393,0.388,0.355,0.363
2025-05-17 13:00:00+00:00,27.8585,91.0,26.252356,34.58123,5.0,0.0,0.0,0.0,0.0,3.0,1006.6,1005.9149,100.0,33.0,34.0,100.0,24140.0,0.03,0.0,0.33698726,0.0,5.904439,14.57889,18.58451,21.794127,142.43134,147.09476,148.46526,149.19862,15.119999,27.758501,27.3585,26.6585,27.3585,28.7085,29.1585,29.5585,0.389,0.39,0.388,0.355,0.363
2025-05-17 14:00:00+00:00,27.6085,92.0,26.190119,34.508488,5.0,0.0,0.0,0.0,0.0,3.0,1007.6,1006.91364,97.0,26.0,33.0,93.0,24140.0,0.02,0.0,0.29521155,0.0,4.39436,12.261157,16.489416,19.969458,124.992096,139.76372,143.88057,146.0234,10.440001,27.758501,27.4585,26.8585,27.0585,28.3585,29.1085,29.508501,0.387,0.388,0.387,0.356,0.363
2025-05-17 15:00:00+00:00,27.4085,93.0,26.175005,34.419453,3.0,0.0,0.0,0.0,0.0,2.0,1008.6,1007.91235,77.0,8.0,32.0,54.0,24140.0,0.01,0.0,0.25531125,0.0,3.563818,11.090103,15.1884165,19.33639,135.0001,144.24602,148.57048,151.0491,7.92,27.8585,27.5585,27.0585,26.8085,28.0585,29.0585,29.508501,0.386,0.387,0.386,0.356,0.363
2025-05-17 16:00:00+00:00,27.258501,94.0,26.207249,34.292202,8.0,0.0,0.0,0.0,0.0,3.0,1009.2,1008.5116,89.0,31.0,27.0,75.0,24140.0,0.01,0.0,0.21692729,0.0,3.563818,10.990322,15.629971,19.319628,135.0001,148.39255,151.07367,153.43501,6.4799995,27.9585,27.758501,27.258501,26.7085,27.8085,29.008501,29.508501,0.385,0.386,0.385,0.357,0.363
2025-05-17 17:00:00+00:00,27.1585,94.0,26.108025,34.04449,8.0,0.0,0.0,0.0,0.0,2.0,1008.9,1008.2115,77.0,39.0,22.0,49.0,24140.0,-0.0,0.0,0.21566343,0.0,4.1046314,12.181624,16.299694,19.966211,127.875046,145.84026,149.47037,154.35904,7.2,27.9585,27.758501,27.258501,26.6085,27.6585,28.9085,29.508501,0.384,0.385,0.385,0.357,0.363
2025-05-17 18:00:00+00:00,27.0585,94.0,26.0088,33.833744,3.0,0.0,0.0,0.0,0.0,3.0,1008.1,1007.412,89.0,51.0,33.0,67.0,24140.0,0.01,0.0,0.21440649,0.0,4.39436,13.0447235,16.92383,20.730501,145.0079,152.02061,156.16125,159.67677,9.0,27.758501,27.4585,26.9585,26.5585,27.508501,28.8585,29.508501,0.385,0.384,0.384,0.357,0.363
2025-05-17 19:00:00+00:00,26.8585,94.0,25.810349,33.8066,3.0,0.0,0.4,0.0,0.0,80.0,1007.5,1006.81177,100.0,61.0,39.0,100.0,24140.0,0.01,0.0,0.21191168,0.4,2.2768397,9.605998,13.979871,17.518356,161.56496,167.00539,168.11136,170.53775,9.0,27.258501,27.0585,26.4585,26.3585,27.4085,28.758501,29.508501,0.4,0.39,0.384,0.358,0.363
2025-05-17 20:00:00+00:00,26.9085,94.0,25.859964,34.056477,5.0,0.0,0.0,0.0,0.0,3.0,1007.0,1006.3125,100.0,63.0,0.0,100.0,24140.0,-0.0,0.0,0.21253276,0.0,1.1384199,5.8603754,9.779817,14.05845,108.43504,169.3804,173.6599,177.06439,3.96,27.1585,26.8585,26.3585,26.2085,27.3085,28.7085,29.508501,0.391,0.39,0.384,0.358,0.363
2025-05-17 21:00:00+00:00,26.7085,95.0,25.839998,33.689827,3.0,0.0,0.0,0.0,0.0,3.0,1007.1,1006.4118,100.0,66.0,0.0,100.0,24140.0,-0.0,0.0,0.17504215,0.0,2.1897945,5.00128,8.12197,11.966953,80.53775,149.74365,167.19574,173.08887,3.6,27.0585,26.758501,26.3585,26.2085,27.2085,28.6085,29.508501,0.388,0.388,0.384,0.358,0.363
2025-05-17 22:00:00+00:00,26.5585,96.0,25.867613,33.47852,3.0,0.0,0.0,0.0,0.0,45.0,1007.5,1006.8112,100.0,66.0,14.0,100.0,24140.0,-0.0,0.0,0.13880396,0.0,2.7416782,6.489992,8.766573,12.015589,113.19862,146.3099,160.82089,171.38443,5.04,27.0585,26.758501,26.258501,26.3085,27.1085,28.508501,29.4585,0.386,0.386,0.384,0.359,0.363
2025-05-17 23:00:00+00:00,26.5585,96.0,25.867613,33.39432,8.0,0.0,0.0,0.0,0.0,3.0,1008.1,1007.41077,100.0,66.0,31.0,100.0,24140.0,-0.0,0.0,0.13880396,0.0,3.319036,8.699793,10.739833,13.397612,139.39879,155.55606,166.42955,173.82993,6.12,26.9585,26.6585,26.1585,26.2085,27.0585,28.4585,29.4585,0.385,0.385,0.383,0.359,0.363
2025-05-18 00:00:00+00:00,26.8585,95.0,25.98903,33.66271,13.0,0.0,0.0,0.0,0.0,3.0,1008.6,1007.911,100.0,58.0,30.0,100.0,24140.0,0.01,0.022050928,0.17658901,0.0,4.1046314,9.511088,11.503113,13.627795,127.875046,150.5242,159.86362,167.79955,7.2,26.9585,26.6585,26.1585,27.258501,27.1085,28.4085,29.4585,0.383,0.384,0.383,0.359,0.363
2025-05-18 01:00:00+00:00,28.0585,91.0,26.449991,34.834312,19.0,0.0,0.0,0.0,0.0,3.0,1008.9,1008.21375,100.0,43.0,13.0,100.0,24140.0,0.07000001,0.11719181,0.3409257,0.0,6.489992,9.339208,12.229406,13.104198,109.440125,117.552734,132.61403,142.81522,12.599999,26.8585,26.5585,26.0585,29.758501,27.6585,28.3585,29.4585,0.381,0.382,0.382,0.359,0.363
2025-05-18 02:00:00+00:00,29.258501,83.0,26.070993,35.116684,26.0,0.0,0.0,0.0,0.0,3.0,1009.3,1008.61633,100.0,61.0,18.0,100.0,24140.0,0.19,0.22580433,0.69033504,0.0,10.948973,14.255272,14.76439,16.299694,133.66785,135.0001,135.0001,136.78989,21.599998,27.8585,27.1585,26.258501,31.5585,28.4585,28.3585,29.4585,0.376,0.38,0.381,0.36,0.363
2025-05-18 03:00:00+00:00,30.1585,78.0,25.896826,35.708103,33.0,0.0,0.0,0.0,0.0,3.0,1009.6,1008.9179,100.0,61.0,32.0,100.0,23840.0,0.27,0.29605475,0.9408009,0.0,12.229406,16.323528,16.831684,17.072504,137.38599,138.57643,138.46832,137.56381,23.759998,28.6585,27.9585,27.0585,32.5085,29.258501,28.4085,29.4585,0.371,0.376,0.38,0.36,0.363
2025-05-18 04:00:00+00:00,30.758501,75.0,25.814774,35.989346,40.0,0.0,0.3,0.0,0.0,80.0,1009.4,1008.7194,100.0,49.0,41.0,100.0,24140.0,0.39000002,0.4095633,1.1063843,0.3,14.021525,18.35647,18.626305,19.134262,138.12222,138.17992,138.91835,138.81418,32.039997,29.0585,28.3585,27.5585,32.7085,30.3085,28.508501,29.4085,0.386,0.375,0.379,0.36,0.363
2025-05-18 05:00:00+00:00,30.508501,78.0,26.235985,35.922398,46.0,0.0,1.0,0.0,0.0,95.0,1009.0,1008.3193,100.0,61.0,28.0,100.0,24140.0,0.37000003,0.3489234,0.95978284,1.0,14.76439,19.602652,20.111729,20.620804,135.0001,135.74397,135.72514,135.70723,32.399998,28.758501,28.0585,27.258501,32.858498,30.5585,28.6585,29.4085,0.401,0.393,0.379,0.36,0.363
2025-05-18 06:00:00+00:00,30.4585,79.0,26.403263,36.023987,53.0,0.0,1.1,0.0,0.0,80.0,1008.2,1007.5196,100.0,67.0,25.0,100.0,24140.0,0.41,0.3988264,0.9135275,1.1,14.529915,18.864824,19.107151,19.61587,131.98714,131.90585,132.70937,132.76881,31.68,28.6585,27.9585,27.0585,32.7585,31.008501,28.8585,29.4085,0.416,0.406,0.38,0.359,0.363
2025-05-18 07:00:00+00:00,30.4585,78.0,26.18753,35.949757,61.0,0.0,0.4,0.0,0.0,80.0,1007.2,1006.52026,100.0,66.0,12.0,100.0,24140.0,0.40000004,0.3888028,0.9570515,0.4,14.003028,18.089775,18.59845,18.864824,136.04153,137.41954,137.35333,138.09415,30.599998,28.6585,27.9585,27.0585,32.9585,31.258501,29.008501,29.4085,0.399,0.401,0.383,0.36,0.363
2025-05-18 08:00:00+00:00,30.4085,78.0,26.139082,36.153645,70.0,0.0,0.7,0.0,0.0,80.0,1006.5,1005.82074,100.0,59.0,36.0,100.0,23460.0,0.36,0.3434121,0.9543264,0.7,12.031756,15.629971,16.135872,16.135872,141.07245,141.54626,141.34016,141.34016,28.8,28.758501,28.0585,27.1585,32.7585,31.3585,29.1585,29.4085,0.405,0.403,0.384,0.36,0.363
2025-05-18 09:00:00+00:00,30.3585,79.0,26.306206,36.29415,73.0,0.0,0.3,0.0,0.0,80.0,1005.9,1005.2208,100.0,60.0,17.0,100.0,24140.0,0.32,0.3038051,0.9083309,0.3,11.525623,14.618837,14.904173,14.904173,141.34016,142.00122,142.85323,142.85323,27.0,28.8585,28.1585,27.258501,31.9585,31.4085,29.3585,29.4085,0.401,0.398,0.385,0.36,0.363
2025-05-18 10:00:00+00:00,29.9085,80.0,26.081955,35.721985,69.0,0.0,0.5,0.0,0.0,80.0,1005.7,1005.01996,100.0,63.0,37.0,100.0,24140.0,0.25,0.20995174,0.8430886,0.5,11.298495,15.0038395,15.496736,15.807239,149.34941,149.74365,149.26459,149.9315,27.0,28.5585,27.8585,26.9585,30.8585,31.0585,29.4585,29.4085,0.402,0.4,0.386,0.36,0.363
2025-05-18 11:00:00+00:00,29.3085,82.0,25.91498,35.29073,59.0,0.0,0.9,0.0,0.0,95.0,1006.1,1005.41846,100.0,63.0,39.0,100.0,24140.0,0.18,0.12624232,0.7330649,0.9,9.360001,13.237039,13.570615,13.905509,157.3801,157.61983,158.19853,158.74942,25.919998,28.3585,27.6585,26.758501,29.1085,30.6085,29.5585,29.4085,0.429,0.409,0.387,0.36,0.363
2025-05-18 12:00:00+00:00,28.508501,87.0,26.13219,34.944275,48.0,0.0,1.0,0.0,0.0,80.0,1006.4,1005.71643,100.0,56.0,6.0,100.0,24140.0,0.09,0.03930138,0.5055022,1.0,7.289445,12.904882,14.336861,15.459054,147.09476,149.8587,151.50446,152.24155,23.039999,27.9585,27.3585,26.5585,27.9085,29.8585,29.6085,29.4085,0.423,0.421,0.392,0.361,0.363
2025-05-18 13:00:00+00:00,27.9585,91.0,26.351173,34.75029,33.0,0.0,0.0,0.0,0.0,3.0,1007.0,1006.31464,100.0,50.0,10.0,100.0,24140.0,0.04,0.0,0.3389511,0.0,5.904439,12.984975,15.629971,17.57744,127.568665,136.12321,141.54626,145.0079,13.32,27.758501,27.258501,26.5585,27.5585,29.2085,29.6085,29.4085,0.41,0.41,0.395,0.361,0.363
2025-05-18 14:00:00+00:00,27.7085,93.0,26.472271,34.690018,15.0,0.0,0.0,0.0,0.0,2.0,1007.9,1007.21344,67.0,54.0,4.0,33.0,24140.0,0.02,0.0,0.2598138,0.0,5.1919937,11.966954,15.30741,17.786331,123.690094,133.7812,138.81418,144.0578,10.440001,27.6585,27.258501,26.5585,27.3585,28.758501,29.5585,29.4085,0.403,0.403,0.395,0.362,0.363
2025-05-18 15:00:00+00:00,27.4585,94.0,26.405691,34.3935,3.0,0.0,0.0,0.0,0.0,2.0,1008.3,1007.6128,46.0,38.0,0.0,14.0,24140.0,0.01,0.0,0.2194736,0.0,5.1919937,12.7279215,16.363178,18.875126,123.690094,135.0001,140.35587,145.09743,9.36,27.6585,27.258501,26.6585,27.1085,28.4085,29.4585,29.4085,0.399,0.4,0.395,0.362,0.363
