date,date_units,latitude,longitude,generationtime_ms,utc_offset_seconds,timezone,timezone_abbreviation,elevation,weather_code,weather_code_units,temperature_2m_max,temperature_2m_max_units,temperature_2m_min,temperature_2m_min_units,apparent_temperature_max,apparent_temperature_max_units,apparent_temperature_min,apparent_temperature_min_units,sunrise,sunrise_units,sunset,sunset_units,daylight_duration,daylight_duration_units,sunshine_duration,sunshine_duration_units,uv_index_max,uv_index_max_units,uv_index_clear_sky_max,uv_index_clear_sky_max_units,rain_sum,rain_sum_units,showers_sum,showers_sum_units,snowfall_sum,snowfall_sum_units,precipitation_sum,precipitation_sum_units,precipitation_hours,precipitation_hours_units,precipitation_probability_max,precipitation_probability_max_units,wind_speed_10m_max,wind_speed_10m_max_units,wind_gusts_10m_max,wind_gusts_10m_max_units,wind_direction_10m_dominant,wind_direction_10m_dominant_units,shortwave_radiation_sum,shortwave_radiation_sum_units,et0_fao_evapotranspiration,et0_fao_evapotranspiration_units
2025-05-20,iso8601,17.75,95.25,1.0546445846557617,0,GMT,GMT,19.0,3,wmo code,34.9,°C,26.1,°C,40.6,°C,32.2,°C,2025-05-19T23:05,iso8601,2025-05-20T12:06,iso8601,46878.77,s,35114.69,s,8.6,,9.1,,0.0,mm,0.3,mm,0.0,cm,0.3,mm,3.0,h,25,%,10.7,km/h,20.9,km/h,191,°,22.12,MJ/m²,5.1,mm
2025-05-21,iso8601,17.75,95.25,1.0546445846557617,0,GMT,GMT,19.0,95,wmo code,35.3,°C,26.3,°C,41.5,°C,32.5,°C,2025-05-20T23:04,iso8601,2025-05-21T12:06,iso8601,46915.31,s,39600.0,s,9.05,,9.1,,0.0,mm,2.8,mm,0.0,cm,2.8,mm,6.0,h,48,%,13.7,km/h,28.8,km/h,194,°,22.82,MJ/m²,5.2,mm
2025-05-22,iso8601,17.75,95.25,1.0546445846557617,0,GMT,GMT,19.0,95,wmo code,34.8,°C,26.2,°C,40.9,°C,32.4,°C,2025-05-21T23:04,iso8601,2025-05-22T12:06,iso8601,46950.82,s,37046.6,s,8.6,,9.1,,0.0,mm,2.6,mm,0.0,cm,2.6,mm,3.0,h,55,%,15.5,km/h,32.0,km/h,217,°,22.06,MJ/m²,4.99,mm
2025-05-23,iso8601,17.75,95.25,1.0546445846557617,0,GMT,GMT,19.0,95,wmo code,34.5,°C,26.5,°C,42.0,°C,32.9,°C,2025-05-22T23:04,iso8601,2025-05-23T12:07,iso8601,46985.27,s,38241.66,s,8.95,,9.1,,0.0,mm,6.6,mm,0.0,cm,6.6,mm,15.0,h,75,%,15.9,km/h,31.3,km/h,198,°,22.24,MJ/m²,4.92,mm
2025-05-24,iso8601,17.75,95.25,1.0546445846557617,0,GMT,GMT,19.0,95,wmo code,34.9,°C,26.4,°C,42.1,°C,33.1,°C,2025-05-23T23:04,iso8601,2025-05-24T12:07,iso8601,47018.58,s,36750.46,s,8.4,,9.1,,0.0,mm,15.9,mm,0.0,cm,15.9,mm,12.0,h,81,%,12.4,km/h,24.8,km/h,173,°,20.79,MJ/m²,4.67,mm
2025-05-25,iso8601,17.75,95.25,1.0546445846557617,0,GMT,GMT,19.0,96,wmo code,32.2,°C,25.7,°C,39.2,°C,31.7,°C,2025-05-24T23:03,iso8601,2025-05-25T12:07,iso8601,47050.72,s,32464.11,s,7.55,,8.65,,0.0,mm,20.7,mm,0.0,cm,20.7,mm,20.0,h,90,%,11.9,km/h,23.0,km/h,159,°,15.67,MJ/m²,3.39,mm
2025-05-26,iso8601,17.75,95.25,1.0546445846557617,0,GMT,GMT,19.0,95,wmo code,28.4,°C,24.8,°C,34.4,°C,30.1,°C,2025-05-25T23:03,iso8601,2025-05-26T12:08,iso8601,47081.64,s,0.0,s,5.9,,8.65,,13.1,mm,11.4,mm,0.0,cm,24.5,mm,24.0,h,94,%,10.5,km/h,25.2,km/h,171,°,6.99,MJ/m²,1.57,mm
2025-05-20,iso8601,17.875,95.25,0.22327899932861328,0,GMT,GMT,25.0,3,wmo code,34.8,°C,26.1,°C,40.6,°C,32.0,°C,2025-05-19T23:04,iso8601,2025-05-20T12:06,iso8601,46903.52,s,38231.82,s,8.6,,9.1,,0.0,mm,0.0,mm,0.0,cm,0.0,mm,0.0,h,23,%,10.4,km/h,21.2,km/h,186,°,21.77,MJ/m²,5.08,mm
2025-05-21,iso8601,17.875,95.25,0.22327899932861328,0,GMT,GMT,25.0,80,wmo code,35.4,°C,26.1,°C,41.3,°C,32.1,°C,2025-05-20T23:04,iso8601,2025-05-21T12:06,iso8601,46940.34,s,39815.78,s,9.05,,9.1,,0.0,mm,2.7,mm,0.0,cm,2.7,mm,8.0,h,45,%,14.4,km/h,28.8,km/h,189,°,22.12,MJ/m²,5.12,mm
2025-05-22,iso8601,17.875,95.25,0.22327899932861328,0,GMT,GMT,25.0,95,wmo code,35.3,°C,26.1,°C,41.4,°C,32.2,°C,2025-05-21T23:04,iso8601,2025-05-22T12:07,iso8601,46976.12,s,36624.26,s,8.6,,9.1,,0.0,mm,2.4,mm,0.0,cm,2.4,mm,4.0,h,75,%,15.0,km/h,32.8,km/h,207,°,21.57,MJ/m²,4.98,mm
2025-05-23,iso8601,17.875,95.25,0.22327899932861328,0,GMT,GMT,25.0,80,wmo code,34.8,°C,26.5,°C,41.9,°C,32.6,°C,2025-05-22T23:04,iso8601,2025-05-23T12:07,iso8601,47010.82,s,39359.59,s,8.95,,9.1,,0.0,mm,4.5,mm,0.0,cm,4.5,mm,12.0,h,78,%,16.0,km/h,31.7,km/h,192,°,21.86,MJ/m²,4.96,mm
2025-05-24,iso8601,17.875,95.25,0.22327899932861328,0,GMT,GMT,25.0,95,wmo code,35.4,°C,26.3,°C,42.4,°C,33.0,°C,2025-05-23T23:03,iso8601,2025-05-24T12:07,iso8601,47044.38,s,36963.98,s,8.4,,9.1,,0.0,mm,13.5,mm,0.0,cm,13.5,mm,9.0,h,81,%,11.1,km/h,24.5,km/h,170,°,20.98,MJ/m²,4.77,mm
2025-05-25,iso8601,17.875,95.25,0.22327899932861328,0,GMT,GMT,25.0,96,wmo code,32.1,°C,25.8,°C,38.7,°C,31.6,°C,2025-05-24T23:03,iso8601,2025-05-25T12:08,iso8601,47076.77,s,31093.68,s,7.55,,8.65,,0.0,mm,19.3,mm,0.0,cm,19.3,mm,20.0,h,90,%,9.3,km/h,22.7,km/h,155,°,15.44,MJ/m²,3.38,mm
2025-05-26,iso8601,17.875,95.25,0.22327899932861328,0,GMT,GMT,25.0,95,wmo code,28.7,°C,25.0,°C,34.5,°C,30.2,°C,2025-05-25T23:03,iso8601,2025-05-26T12:08,iso8601,47107.93,s,0.0,s,5.9,,8.65,,10.7,mm,8.8,mm,0.0,cm,19.2,mm,24.0,h,89,%,10.9,km/h,27.0,km/h,168,°,7.65,MJ/m²,1.71,mm
2025-05-20,iso8601,16.875,94.875,0.16117095947265625,0,GMT,GMT,10.0,80,wmo code,34.2,°C,26.1,°C,41.0,°C,32.8,°C,2025-05-19T23:07,iso8601,2025-05-20T12:06,iso8601,46706.59,s,38486.74,s,8.35,,9.15,,0.0,mm,1.3,mm,0.0,cm,1.3,mm,4.0,h,58,%,11.4,km/h,23.0,km/h,179,°,21.09,MJ/m²,4.64,mm
2025-05-21,iso8601,16.875,94.875,0.16117095947265625,0,GMT,GMT,10.0,95,wmo code,34.4,°C,26.2,°C,41.0,°C,32.9,°C,2025-05-20T23:07,iso8601,2025-05-21T12:06,iso8601,46741.22,s,33342.19,s,8.95,,9.15,,0.0,mm,9.2,mm,0.0,cm,9.2,mm,5.0,h,60,%,11.8,km/h,24.1,km/h,183,°,20.54,MJ/m²,4.53,mm
2025-05-22,iso8601,16.875,94.875,0.16117095947265625,0,GMT,GMT,10.0,95,wmo code,33.6,°C,26.2,°C,41.9,°C,33.2,°C,2025-05-21T23:07,iso8601,2025-05-22T12:06,iso8601,46774.88,s,37043.53,s,8.3,,9.15,,0.0,mm,6.5,mm,0.0,cm,6.5,mm,8.0,h,78,%,12.6,km/h,26.6,km/h,224,°,20.66,MJ/m²,4.4,mm
2025-05-23,iso8601,16.875,94.875,0.16117095947265625,0,GMT,GMT,10.0,96,wmo code,33.5,°C,26.3,°C,41.3,°C,33.1,°C,2025-05-22T23:07,iso8601,2025-05-23T12:07,iso8601,46807.51,s,36808.8,s,8.6,,9.15,,0.0,mm,12.0,mm,0.0,cm,12.0,mm,9.0,h,88,%,10.8,km/h,29.2,km/h,196,°,19.11,MJ/m²,4.05,mm
2025-05-24,iso8601,16.875,94.875,0.16117095947265625,0,GMT,GMT,10.0,96,wmo code,33.8,°C,26.4,°C,41.5,°C,33.1,°C,2025-05-23T23:07,iso8601,2025-05-24T12:07,iso8601,46839.08,s,38152.93,s,6.55,,9.15,,0.0,mm,13.6,mm,0.0,cm,13.6,mm,11.0,h,85,%,12.2,km/h,29.2,km/h,167,°,20.18,MJ/m²,4.34,mm
2025-05-25,iso8601,16.875,94.875,0.16117095947265625,0,GMT,GMT,10.0,95,wmo code,31.3,°C,26.3,°C,38.4,°C,32.6,°C,2025-05-24T23:06,iso8601,2025-05-25T12:07,iso8601,46869.54,s,29374.43,s,4.85,,8.65,,0.0,mm,18.4,mm,0.0,cm,18.4,mm,24.0,h,96,%,9.8,km/h,22.0,km/h,163,°,14.1,MJ/m²,3.01,mm
2025-05-26,iso8601,16.875,94.875,0.16117095947265625,0,GMT,GMT,10.0,80,wmo code,30.5,°C,25.7,°C,36.1,°C,31.7,°C,2025-05-25T23:06,iso8601,2025-05-26T12:08,iso8601,46898.85,s,529.99,s,3.45,,8.65,,15.3,mm,5.2,mm,0.0,cm,20.8,mm,16.0,h,90,%,9.7,km/h,23.8,km/h,173,°,8.8,MJ/m²,2.0,mm
2025-05-20,iso8601,16.5,95.75,0.21183490753173828,0,GMT,GMT,5.0,80,wmo code,33.7,°C,26.1,°C,40.2,°C,32.8,°C,2025-05-19T23:05,iso8601,2025-05-20T12:02,iso8601,46633.37,s,34719.27,s,8.5,,9.1,,0.0,mm,1.4,mm,0.0,cm,1.5,mm,6.0,h,40,%,11.8,km/h,25.2,km/h,173,°,20.76,MJ/m²,4.52,mm
2025-05-21,iso8601,16.5,95.75,0.21183490753173828,0,GMT,GMT,5.0,95,wmo code,33.1,°C,26.1,°C,40.2,°C,33.1,°C,2025-05-20T23:04,iso8601,2025-05-21T12:02,iso8601,46667.19,s,36092.71,s,7.9,,9.1,,0.0,mm,4.7,mm,0.0,cm,4.7,mm,8.0,h,58,%,11.9,km/h,25.2,km/h,181,°,20.44,MJ/m²,4.41,mm
2025-05-22,iso8601,16.5,95.75,0.21183490753173828,0,GMT,GMT,5.0,96,wmo code,33.9,°C,26.1,°C,42.2,°C,33.2,°C,2025-05-21T23:04,iso8601,2025-05-22T12:02,iso8601,46700.05,s,32255.62,s,7.65,,9.1,,0.0,mm,8.8,mm,0.0,cm,8.8,mm,8.0,h,80,%,9.0,km/h,20.5,km/h,208,°,19.45,MJ/m²,4.2,mm
2025-05-23,iso8601,16.5,95.75,0.21183490753173828,0,GMT,GMT,5.0,95,wmo code,32.9,°C,26.3,°C,40.3,°C,33.5,°C,2025-05-22T23:04,iso8601,2025-05-23T12:03,iso8601,46731.91,s,41544.84,s,8.5,,9.1,,0.0,mm,11.1,mm,0.0,cm,11.1,mm,12.0,h,85,%,11.3,km/h,28.4,km/h,198,°,19.9,MJ/m²,4.17,mm
2025-05-24,iso8601,16.5,95.75,0.21183490753173828,0,GMT,GMT,5.0,80,wmo code,33.2,°C,26.6,°C,40.1,°C,33.7,°C,2025-05-23T23:04,iso8601,2025-05-24T12:03,iso8601,46762.75,s,39882.25,s,7.9,,9.1,,0.0,mm,6.8,mm,0.0,cm,6.8,mm,11.0,h,85,%,13.0,km/h,26.6,km/h,160,°,20.38,MJ/m²,4.34,mm
2025-05-25,iso8601,16.5,95.75,0.21183490753173828,0,GMT,GMT,5.0,80,wmo code,30.6,°C,26.1,°C,37.4,°C,32.3,°C,2025-05-24T23:04,iso8601,2025-05-25T12:03,iso8601,46792.49,s,35520.99,s,1.75,,8.6,,0.6,mm,13.4,mm,0.0,cm,14.0,mm,21.0,h,95,%,9.6,km/h,25.6,km/h,162,°,14.76,MJ/m²,3.06,mm
2025-05-26,iso8601,16.5,95.75,0.21183490753173828,0,GMT,GMT,5.0,95,wmo code,30.9,°C,26.0,°C,35.4,°C,30.7,°C,2025-05-25T23:03,iso8601,2025-05-26T12:04,iso8601,46821.11,s,15530.23,s,2.75,,8.65,,1.2,mm,6.2,mm,0.0,cm,8.0,mm,13.0,h,93,%,13.7,km/h,28.4,km/h,178,°,11.92,MJ/m²,2.62,mm
2025-05-20,iso8601,18.25,95.125,0.2791881561279297,0,GMT,GMT,35.0,3,wmo code,34.4,°C,26.0,°C,39.6,°C,32.3,°C,2025-05-19T23:04,iso8601,2025-05-20T12:07,iso8601,46978.02,s,38681.75,s,8.0,,9.1,,0.0,mm,0.4,mm,0.0,cm,0.4,mm,3.0,h,30,%,12.6,km/h,23.8,km/h,172,°,21.2,MJ/m²,4.82,mm
2025-05-21,iso8601,18.25,95.125,0.2791881561279297,0,GMT,GMT,35.0,96,wmo code,34.9,°C,25.9,°C,40.7,°C,32.0,°C,2025-05-20T23:04,iso8601,2025-05-21T12:07,iso8601,47015.67,s,35517.94,s,9.05,,9.1,,0.0,mm,2.5,mm,0.0,cm,2.5,mm,3.0,h,45,%,13.4,km/h,25.9,km/h,177,°,21.31,MJ/m²,4.82,mm
2025-05-22,iso8601,18.25,95.125,0.2791881561279297,0,GMT,GMT,35.0,80,wmo code,34.0,°C,26.0,°C,41.4,°C,32.5,°C,2025-05-21T23:04,iso8601,2025-05-22T12:08,iso8601,47052.25,s,31824.09,s,9.1,,9.15,,0.0,mm,1.5,mm,0.0,cm,1.5,mm,6.0,h,48,%,10.0,km/h,23.8,km/h,177,°,19.11,MJ/m²,4.23,mm
2025-05-23,iso8601,18.25,95.125,0.2791881561279297,0,GMT,GMT,35.0,81,wmo code,33.7,°C,26.0,°C,40.4,°C,32.8,°C,2025-05-22T23:03,iso8601,2025-05-23T12:08,iso8601,47087.73,s,41423.2,s,8.9,,9.1,,0.0,mm,4.8,mm,0.0,cm,4.8,mm,6.0,h,58,%,13.4,km/h,25.6,km/h,169,°,21.03,MJ/m²,4.62,mm
2025-05-24,iso8601,18.25,95.125,0.2791881561279297,0,GMT,GMT,35.0,80,wmo code,35.2,°C,26.2,°C,40.8,°C,32.8,°C,2025-05-23T23:03,iso8601,2025-05-24T12:08,iso8601,47122.05,s,38321.07,s,8.65,,9.15,,0.0,mm,3.3,mm,0.0,cm,3.3,mm,6.0,h,68,%,14.8,km/h,26.6,km/h,161,°,20.42,MJ/m²,4.75,mm
2025-05-25,iso8601,18.25,95.125,0.2791881561279297,0,GMT,GMT,35.0,80,wmo code,32.4,°C,25.8,°C,38.3,°C,31.5,°C,2025-05-24T23:03,iso8601,2025-05-25T12:09,iso8601,47155.17,s,23840.04,s,7.4,,8.7,,0.0,mm,8.9,mm,0.0,cm,8.9,mm,20.0,h,80,%,15.4,km/h,28.4,km/h,158,°,15.58,MJ/m²,3.44,mm
2025-05-26,iso8601,18.25,95.125,0.2791881561279297,0,GMT,GMT,35.0,95,wmo code,28.6,°C,24.9,°C,34.0,°C,29.6,°C,2025-05-25T23:03,iso8601,2025-05-26T12:09,iso8601,47187.03,s,1898.6,s,5.1,,8.65,,3.0,mm,5.8,mm,0.0,cm,8.8,mm,16.0,h,68,%,14.7,km/h,33.5,km/h,157,°,8.7,MJ/m²,1.94,mm
2025-05-20,iso8601,18.375,95.25,0.7051229476928711,0,GMT,GMT,26.0,3,wmo code,34.9,°C,26.8,°C,40.3,°C,33.1,°C,2025-05-19T23:03,iso8601,2025-05-20T12:07,iso8601,47002.93,s,38741.82,s,8.4,,9.15,,0.0,mm,0.3,mm,0.0,cm,0.3,mm,2.0,h,30,%,12.7,km/h,24.5,km/h,170,°,22.39,MJ/m²,5.11,mm
2025-05-21,iso8601,18.375,95.25,0.7051229476928711,0,GMT,GMT,26.0,96,wmo code,35.4,°C,26.8,°C,41.3,°C,33.1,°C,2025-05-20T23:03,iso8601,2025-05-21T12:07,iso8601,47040.86,s,36819.21,s,9.15,,9.15,,0.0,mm,4.4,mm,0.0,cm,4.4,mm,2.0,h,45,%,13.0,km/h,24.1,km/h,161,°,21.99,MJ/m²,4.96,mm
2025-05-22,iso8601,18.375,95.25,0.7051229476928711,0,GMT,GMT,26.0,96,wmo code,33.7,°C,26.7,°C,40.8,°C,33.2,°C,2025-05-21T23:03,iso8601,2025-05-22T12:07,iso8601,47077.71,s,27730.29,s,9.15,,9.15,,0.0,mm,5.0,mm,0.0,cm,5.0,mm,7.0,h,48,%,9.4,km/h,21.6,km/h,167,°,18.46,MJ/m²,4.04,mm
2025-05-23,iso8601,18.375,95.25,0.7051229476928711,0,GMT,GMT,26.0,95,wmo code,34.0,°C,26.9,°C,41.8,°C,33.2,°C,2025-05-22T23:03,iso8601,2025-05-23T12:08,iso8601,47113.45,s,40950.37,s,9.15,,9.15,,0.0,mm,4.8,mm,0.0,cm,4.8,mm,9.0,h,58,%,10.6,km/h,24.5,km/h,164,°,22.65,MJ/m²,4.98,mm
2025-05-24,iso8601,18.375,95.25,0.7051229476928711,0,GMT,GMT,26.0,95,wmo code,35.2,°C,26.8,°C,41.4,°C,33.0,°C,2025-05-23T23:03,iso8601,2025-05-24T12:08,iso8601,47148.03,s,36587.56,s,9.15,,9.15,,0.0,mm,5.1,mm,0.0,cm,5.1,mm,6.0,h,68,%,13.0,km/h,24.5,km/h,158,°,20.74,MJ/m²,4.79,mm
2025-05-25,iso8601,18.375,95.25,0.7051229476928711,0,GMT,GMT,26.0,80,wmo code,32.9,°C,26.1,°C,39.0,°C,31.5,°C,2025-05-24T23:02,iso8601,2025-05-25T12:09,iso8601,47181.39,s,24898.74,s,7.55,,8.7,,0.0,mm,9.8,mm,0.0,cm,9.8,mm,20.0,h,80,%,14.7,km/h,27.4,km/h,156,°,16.67,MJ/m²,3.73,mm
2025-05-26,iso8601,18.375,95.25,0.7051229476928711,0,GMT,GMT,26.0,80,wmo code,28.7,°C,25.2,°C,33.8,°C,29.6,°C,2025-05-25T23:02,iso8601,2025-05-26T12:09,iso8601,47213.48,s,5521.47,s,4.7,,8.7,,2.8,mm,8.0,mm,0.0,cm,10.8,mm,21.0,h,68,%,16.5,km/h,29.5,km/h,154,°,9.28,MJ/m²,2.16,mm
2025-05-20,iso8601,17.125,95.25,0.682830810546875,0,GMT,GMT,15.0,80,wmo code,34.3,°C,26.1,°C,40.8,°C,32.8,°C,2025-05-19T23:06,iso8601,2025-05-20T12:05,iso8601,46755.59,s,42012.46,s,8.85,,9.15,,0.0,mm,1.0,mm,0.0,cm,1.0,mm,4.0,h,58,%,11.0,km/h,21.6,km/h,186,°,21.62,MJ/m²,4.8,mm
2025-05-21,iso8601,17.125,95.25,0.682830810546875,0,GMT,GMT,15.0,95,wmo code,34.6,°C,25.9,°C,41.2,°C,32.4,°C,2025-05-20T23:05,iso8601,2025-05-21T12:05,iso8601,46790.77,s,30001.97,s,7.45,,9.15,,0.0,mm,7.3,mm,0.0,cm,7.3,mm,5.0,h,70,%,11.3,km/h,26.6,km/h,186,°,20.24,MJ/m²,4.48,mm
2025-05-22,iso8601,17.125,95.25,0.682830810546875,0,GMT,GMT,15.0,96,wmo code,34.1,°C,26.2,°C,40.8,°C,33.0,°C,2025-05-21T23:05,iso8601,2025-05-22T12:05,iso8601,46824.95,s,41609.59,s,8.65,,9.15,,0.0,mm,2.9,mm,0.0,cm,2.9,mm,5.0,h,75,%,12.3,km/h,27.7,km/h,224,°,21.24,MJ/m²,4.63,mm
2025-05-23,iso8601,17.125,95.25,0.682830810546875,0,GMT,GMT,15.0,95,wmo code,33.8,°C,26.4,°C,41.7,°C,33.4,°C,2025-05-22T23:05,iso8601,2025-05-23T12:06,iso8601,46858.1,s,37247.0,s,8.65,,9.15,,0.0,mm,8.4,mm,0.0,cm,8.4,mm,12.0,h,90,%,14.9,km/h,29.2,km/h,199,°,20.44,MJ/m²,4.36,mm
2025-05-24,iso8601,17.125,95.25,0.682830810546875,0,GMT,GMT,15.0,95,wmo code,34.3,°C,26.3,°C,41.9,°C,33.0,°C,2025-05-23T23:05,iso8601,2025-05-24T12:06,iso8601,46890.16,s,40355.53,s,7.9,,9.15,,0.0,mm,10.5,mm,0.0,cm,10.5,mm,9.0,h,88,%,13.7,km/h,26.6,km/h,166,°,21.16,MJ/m²,4.57,mm
2025-05-25,iso8601,17.125,95.25,0.682830810546875,0,GMT,GMT,15.0,96,wmo code,31.8,°C,25.9,°C,38.6,°C,32.3,°C,2025-05-24T23:05,iso8601,2025-05-25T12:06,iso8601,46921.11,s,32671.19,s,5.95,,8.7,,0.0,mm,23.5,mm,0.0,cm,23.5,mm,23.0,h,95,%,10.1,km/h,22.7,km/h,152,°,14.92,MJ/m²,3.16,mm
2025-05-26,iso8601,17.125,95.25,0.682830810546875,0,GMT,GMT,15.0,95,wmo code,29.7,°C,25.2,°C,34.9,°C,30.8,°C,2025-05-25T23:04,iso8601,2025-05-26T12:07,iso8601,46950.87,s,4786.48,s,4.15,,8.7,,16.2,mm,7.1,mm,0.0,cm,23.3,mm,16.0,h,90,%,12.2,km/h,31.3,km/h,175,°,10.11,MJ/m²,2.22,mm
2025-05-20,iso8601,17.375,95.375,0.5636215209960938,0,GMT,GMT,12.0,45,wmo code,34.4,°C,26.1,°C,40.4,°C,32.8,°C,2025-05-19T23:05,iso8601,2025-05-20T12:05,iso8601,46804.75,s,41876.89,s,9.05,,9.2,,0.0,mm,0.2,mm,0.0,cm,0.2,mm,2.0,h,48,%,10.3,km/h,21.2,km/h,189,°,21.28,MJ/m²,4.75,mm
2025-05-21,iso8601,17.375,95.375,0.5636215209960938,0,GMT,GMT,12.0,95,wmo code,34.7,°C,25.9,°C,41.3,°C,32.0,°C,2025-05-20T23:04,iso8601,2025-05-21T12:05,iso8601,46840.47,s,34029.05,s,8.75,,9.15,,0.0,mm,6.5,mm,0.0,cm,6.4,mm,5.0,h,63,%,13.0,km/h,27.0,km/h,190,°,21.59,MJ/m²,4.8,mm
2025-05-22,iso8601,17.375,95.375,0.5636215209960938,0,GMT,GMT,12.0,95,wmo code,34.3,°C,26.2,°C,41.3,°C,32.8,°C,2025-05-21T23:04,iso8601,2025-05-22T12:05,iso8601,46875.18,s,40368.79,s,9.1,,9.15,,0.0,mm,2.9,mm,0.0,cm,2.9,mm,4.0,h,63,%,13.1,km/h,26.6,km/h,223,°,22.29,MJ/m²,4.85,mm
2025-05-23,iso8601,17.375,95.375,0.5636215209960938,0,GMT,GMT,12.0,95,wmo code,34.0,°C,26.4,°C,41.5,°C,33.5,°C,2025-05-22T23:04,iso8601,2025-05-23T12:06,iso8601,46908.84,s,36308.0,s,8.65,,9.15,,0.0,mm,6.9,mm,0.0,cm,6.9,mm,9.0,h,78,%,11.3,km/h,27.0,km/h,198,°,20.17,MJ/m²,4.39,mm
2025-05-24,iso8601,17.375,95.375,0.5636215209960938,0,GMT,GMT,12.0,95,wmo code,34.3,°C,26.4,°C,41.7,°C,33.2,°C,2025-05-23T23:04,iso8601,2025-05-24T12:06,iso8601,46941.41,s,38711.26,s,7.75,,9.15,,0.0,mm,12.0,mm,0.0,cm,12.0,mm,12.0,h,90,%,12.1,km/h,24.8,km/h,168,°,20.51,MJ/m²,4.48,mm
2025-05-25,iso8601,17.375,95.375,0.5636215209960938,0,GMT,GMT,12.0,96,wmo code,32.1,°C,25.9,°C,38.8,°C,32.3,°C,2025-05-24T23:04,iso8601,2025-05-25T12:06,iso8601,46972.82,s,36791.3,s,6.3,,8.7,,0.0,mm,21.6,mm,0.0,cm,21.6,mm,20.0,h,96,%,10.4,km/h,24.8,km/h,150,°,15.98,MJ/m²,3.39,mm
2025-05-26,iso8601,17.375,95.375,0.5636215209960938,0,GMT,GMT,12.0,95,wmo code,29.9,°C,25.2,°C,35.2,°C,31.0,°C,2025-05-25T23:03,iso8601,2025-05-26T12:07,iso8601,47003.05,s,0.0,s,4.3,,8.7,,24.9,mm,8.5,mm,0.0,cm,33.4,mm,21.0,h,93,%,14.8,km/h,32.8,km/h,174,°,9.08,MJ/m²,2.09,mm
2025-05-20,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,80,wmo code,34.3,°C,26.1,°C,40.6,°C,32.9,°C,2025-05-19T23:05,iso8601,2025-05-20T12:05,iso8601,46780.15,s,41878.35,s,8.55,,9.2,,0.0,mm,0.9,mm,0.0,cm,0.9,mm,5.0,h,48,%,10.6,km/h,22.0,km/h,189,°,21.68,MJ/m²,4.83,mm
2025-05-21,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,96,wmo code,34.6,°C,25.9,°C,41.2,°C,32.3,°C,2025-05-20T23:05,iso8601,2025-05-21T12:05,iso8601,46815.6,s,32062.17,s,7.15,,9.15,,0.0,mm,7.2,mm,0.0,cm,7.2,mm,4.0,h,63,%,12.8,km/h,26.3,km/h,187,°,20.54,MJ/m²,4.57,mm
2025-05-22,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,95,wmo code,34.1,°C,26.2,°C,40.9,°C,33.0,°C,2025-05-21T23:05,iso8601,2025-05-22T12:06,iso8601,46850.05,s,41196.37,s,8.65,,9.15,,0.0,mm,2.3,mm,0.0,cm,2.3,mm,3.0,h,63,%,12.7,km/h,27.0,km/h,224,°,21.41,MJ/m²,4.69,mm
2025-05-23,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,96,wmo code,34.0,°C,26.5,°C,41.7,°C,33.5,°C,2025-05-22T23:05,iso8601,2025-05-23T12:06,iso8601,46883.45,s,36995.9,s,8.6,,9.15,,0.0,mm,8.1,mm,0.0,cm,8.1,mm,6.0,h,78,%,14.3,km/h,28.1,km/h,198,°,20.43,MJ/m²,4.4,mm
2025-05-24,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,96,wmo code,34.4,°C,26.4,°C,42.0,°C,33.1,°C,2025-05-23T23:04,iso8601,2025-05-24T12:06,iso8601,46915.77,s,40016.48,s,7.4,,9.15,,0.0,mm,11.1,mm,0.0,cm,11.1,mm,9.0,h,90,%,13.0,km/h,25.9,km/h,167,°,20.84,MJ/m²,4.53,mm
2025-05-25,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,96,wmo code,32.1,°C,26.0,°C,38.8,°C,32.3,°C,2025-05-24T23:04,iso8601,2025-05-25T12:07,iso8601,46946.94,s,33846.37,s,6.8,,8.7,,0.0,mm,24.7,mm,0.0,cm,24.7,mm,23.0,h,96,%,9.8,km/h,23.8,km/h,151,°,15.19,MJ/m²,3.23,mm
2025-05-26,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,95,wmo code,29.9,°C,25.0,°C,35.2,°C,30.9,°C,2025-05-25T23:04,iso8601,2025-05-26T12:07,iso8601,46976.94,s,2483.22,s,4.55,,8.7,,24.9,mm,6.7,mm,0.0,cm,31.9,mm,18.0,h,93,%,13.5,km/h,30.6,km/h,177,°,9.68,MJ/m²,2.16,mm
2025-05-20,iso8601,15.875,94.75,5.054235458374023,0,GMT,GMT,3.0,95,wmo code,31.2,°C,28.5,°C,37.8,°C,34.6,°C,2025-05-19T23:10,iso8601,2025-05-20T12:05,iso8601,46512.05,s,38132.86,s,8.65,,9.1,,0.0,mm,2.2,mm,0.0,cm,2.2,mm,2.0,h,25,%,14.0,km/h,24.1,km/h,184,°,21.46,MJ/m²,4.61,mm
